YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,BP8,631,693
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,NE13,14398,10107
2025-12,WEEKDAY,14,TRAIN,SE2,4305,4817
2025-12,WEEKENDS/HOLIDAY,20,TRAIN,TE3,2724,4836
2025-12,WEEKDAY,18,TRAIN,EW33,12814,16360
2025-12,WEEKDAY,13,TRAIN,EW7,13650,12574
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,SW7,198,1222
2025-12,WEEKDAY,6,TRAIN,DT29,11590,2344
2025-12,WEEKENDS/HOLIDAY,23,TRAIN,CG1/DT35,972,938
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,CC12,4268,2502
2025-12,WEEKDAY,19,TRAIN,EW28,29509,52389
2025-12,WEEKDAY,13,TRAIN,EW8/CC9,53511,52168
2025-12,WEEKDAY,18,TRAIN,PE1,4569,8601
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,EW10,5941,2891
2025-12,WEEKDAY,8,TRAIN,DT18,4231,88872
2025-12,WEEKDAY,23,TRAIN,TE12,959,664
2025-12,WEEKENDS/HOLIDAY,15,TRAIN,NE16/STC,20052,21262
2025-12,WEEKDAY,6,TRAIN,NS4/BP1,56059,34447
2025-12,WEEKENDS/HOLIDAY,20,TRAIN,CC10/DT26,4293,7181
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,PW3,10,64
2025-12,WEEKDAY,21,TRAIN,NE11,12849,14846
2025-12,WEEKENDS/HOLIDAY,5,TRAIN,DT7,45,5
2025-12,WEEKDAY,14,TRAIN,EW24/NS1,70030,68639
2025-12,WEEKENDS/HOLIDAY,10,TRAIN,DT4,1406,391
2025-12,WEEKDAY,22,TRAIN,EW1,9484,29428
2025-12,WEEKENDS/HOLIDAY,21,TRAIN,NS20,13154,5075
2025-12,WEEKDAY,11,TRAIN,EW30,2229,1229
2025-12,WEEKDAY,13,TRAIN,EW4,9588,7353
2025-12,WEEKENDS/HOLIDAY,17,TRAIN,PE5,2437,2555
2025-12,WEEKENDS/HOLIDAY,10,TRAIN,NS5,15400,6487
2025-12,WEEKDAY,18,TRAIN,BP6/DT1,58272,122216
2025-12,WEEKDAY,18,TRAIN,NS18,28975,31967
2025-12,WEEKDAY,8,TRAIN,SW8,3618,2966
2025-12,WEEKENDS/HOLIDAY,19,TRAIN,TE1,1868,3222
2025-12,WEEKDAY,7,TRAIN,TE8,11159,8247
2025-12,WEEKDAY,18,TRAIN,CC10/DT26,60140,34696
2025-12,WEEKENDS/HOLIDAY,6,TRAIN,NS25/EW13,1234,5572
2025-12,WEEKDAY,22,TRAIN,DT18,15207,3441
2025-12,WEEKENDS/HOLIDAY,5,TRAIN,DT4,38,0
2025-12,WEEKDAY,0,TRAIN,EW7,208,1824
2025-12,WEEKDAY,13,TRAIN,NE7/DT12,31560,40555
2025-12,WEEKDAY,22,TRAIN,TE14/NS22,105071,17415
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,NS18,1929,8481
2025-12,WEEKENDS/HOLIDAY,9,TRAIN,CC16,2553,3644
2025-12,WEEKDAY,15,TRAIN,TE12,6367,4453
2025-12,WEEKDAY,23,TRAIN,EW18,2754,7409
2025-12,WEEKENDS/HOLIDAY,10,TRAIN,EW5,16904,10065
2025-12,WEEKENDS/HOLIDAY,10,TRAIN,PW3,466,250
2025-12,WEEKENDS/HOLIDAY,23,TRAIN,TE23,349,491
2025-12,WEEKDAY,15,TRAIN,BP8,1484,1384
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,SE2,488,2828
2025-12,WEEKDAY,6,TRAIN,TE5,4580,2385
2025-12,WEEKENDS/HOLIDAY,6,TRAIN,DT24,1558,652
2025-12,WEEKENDS/HOLIDAY,16,TRAIN,NS5,11389,12955
2025-12,WEEKDAY,0,TRAIN,CC14,73,383
2025-12,WEEKENDS/HOLIDAY,23,TRAIN,NS18,902,4535
2025-12,WEEKDAY,17,TRAIN,TE14/NS22,142543,118131
2025-12,WEEKENDS/HOLIDAY,9,TRAIN,EW30,764,708
2025-12,WEEKDAY,10,TRAIN,NE13,25775,16804
2025-12,WEEKDAY,23,TRAIN,BP9,82,612
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,PW2,9,42
2025-12,WEEKENDS/HOLIDAY,9,TRAIN,CE1/DT16,3573,17805
2025-12,WEEKDAY,15,TRAIN,CC28,3007,3420
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,NE7/DT12,18306,18780
2025-12,WEEKDAY,5,TRAIN,SE3,1805,28
2025-12,WEEKDAY,11,TRAIN,EW15,25933,42311
2025-12,WEEKENDS/HOLIDAY,16,TRAIN,CC16,2774,2350
2025-12,WEEKDAY,18,TRAIN,CC17/TE9,16462,17630
2025-12,WEEKDAY,7,TRAIN,EW17,42762,19958
2025-12,WEEKDAY,5,TRAIN,TE1,1722,304
2025-12,WEEKDAY,10,TRAIN,TE26,9631,12735
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,TE14/NS22,2902,13806
2025-12,WEEKENDS/HOLIDAY,6,TRAIN,EW31,2043,2322
2025-12,WEEKENDS/HOLIDAY,13,TRAIN,NS12,8878,7419
2025-12,WEEKDAY,19,TRAIN,TE12,5420,3789
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,NE11,2821,2556
2025-12,WEEKDAY,21,TRAIN,DT28,5764,15671
2025-12,WEEKDAY,13,TRAIN,PE5,5789,4921
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,NS20,16550,11039
2025-12,WEEKENDS/HOLIDAY,11,TRAIN,EW11,8142,7940
2025-12,WEEKENDS/HOLIDAY,16,TRAIN,TE23,1256,1405
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,TE6,82,797
2025-12,WEEKENDS/HOLIDAY,20,TRAIN,CG2,13925,7829
2025-12,WEEKDAY,9,TRAIN,TE13,4077,9258
2025-12,WEEKDAY,6,TRAIN,BP2,5142,798
2025-12,WEEKDAY,10,TRAIN,EW23,40917,37356
2025-12,WEEKDAY,20,TRAIN,NS20,44971,18119
2025-12,WEEKDAY,10,TRAIN,EW2/DT32,48815,37035
2025-12,WEEKENDS/HOLIDAY,23,TRAIN,DT10,308,718
2025-12,WEEKENDS/HOLIDAY,17,TRAIN,NE8,23156,30848
2025-12,WEEKDAY,19,TRAIN,EW4,12519,19771
2025-12,WEEKDAY,17,TRAIN,NS18,20885,21264
2025-12,WEEKDAY,21,TRAIN,PW2,164,37
2025-12,WEEKDAY,6,TRAIN,NS15,15551,17699
2025-12,WEEKDAY,23,TRAIN,NS19,5305,19356
2025-12,WEEKDAY,19,TRAIN,CC28,3872,7522
2025-12,WEEKDAY,21,TRAIN,SE2,1751,8355
2025-12,WEEKDAY,14,TRAIN,NE16/STC,44605,45460
2025-12,WEEKENDS/HOLIDAY,19,TRAIN,CC26,2932,1956
2025-12,WEEKDAY,20,TRAIN,EW28,18693,42275
2025-12,WEEKDAY,17,TRAIN,NE9,47739,30913
2025-12,WEEKENDS/HOLIDAY,9,TRAIN,NS11,21856,9014
2025-12,WEEKENDS/HOLIDAY,21,TRAIN,DT28,1768,7683
2025-12,WEEKDAY,10,TRAIN,BP5,2269,1526
2025-12,WEEKDAY,10,TRAIN,EW3,14311,7875
2025-12,WEEKDAY,16,TRAIN,EW19,15780,17377
2025-12,WEEKDAY,12,TRAIN,BP8,1630,1551
2025-12,WEEKENDS/HOLIDAY,20,TRAIN,DT4,302,1016
2025-12,WEEKENDS/HOLIDAY,23,TRAIN,DT27,511,2070
2025-12,WEEKENDS/HOLIDAY,5,TRAIN,CC14,38,10
2025-12,WEEKENDS/HOLIDAY,6,TRAIN,TE4,757,736
2025-12,WEEKDAY,8,TRAIN,NS15,32134,76338
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,SW1,1306,1628
2025-12,WEEKDAY,22,TRAIN,CC5,3670,3438
2025-12,WEEKDAY,13,TRAIN,EW1,24244,20697
2025-12,WEEKENDS/HOLIDAY,15,TRAIN,TE5,2031,1997
2025-12,WEEKENDS/HOLIDAY,19,TRAIN,PE5,1572,2961
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,BP9,954,858
2025-12,WEEKENDS/HOLIDAY,17,TRAIN,BP6/DT1,17562,20387
2025-12,WEEKDAY,13,TRAIN,EW10,8677,8441
2025-12,WEEKDAY,16,TRAIN,EW15,44299,19907
2025-12,WEEKENDS/HOLIDAY,17,TRAIN,CC27,1058,660
2025-12,WEEKDAY,15,TRAIN,SW6,2581,3089
2025-12,WEEKDAY,10,TRAIN,DT21,6349,9048
2025-12,WEEKDAY,7,TRAIN,PW3,2850,667
2025-12,WEEKENDS/HOLIDAY,20,TRAIN,EW6,2096,5346
2025-12,WEEKDAY,12,TRAIN,DT18,16651,20395
2025-12,WEEKDAY,19,TRAIN,EW9,22517,58881
2025-12,WEEKENDS/HOLIDAY,10,TRAIN,CC24,1448,2583
2025-12,WEEKDAY,13,TRAIN,TE28,4267,4122
2025-12,WEEKENDS/HOLIDAY,16,TRAIN,NS3,8258,8728
2025-12,WEEKDAY,19,TRAIN,NE14,27780,68525
2025-12,WEEKDAY,7,TRAIN,NS17/CC15,78670,20286
2025-12,WEEKENDS/HOLIDAY,20,TRAIN,NE8,27144,18310
2025-12,WEEKDAY,15,TRAIN,NS8,16297,14283
2025-12,WEEKENDS/HOLIDAY,17,TRAIN,NE15,10583,12503
2025-12,WEEKENDS/HOLIDAY,18,TRAIN,CC23,1911,1287
2025-12,WEEKDAY,12,TRAIN,CG2,20068,27318
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,TE19,1380,722
2025-12,WEEKDAY,10,TRAIN,TE29,4456,1344
2025-12,WEEKENDS/HOLIDAY,5,TRAIN,SE2,576,14
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,SW7,896,362
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,EW21/CC22,4466,3965
2025-12,WEEKDAY,16,TRAIN,PE3,6439,7547
2025-12,WEEKDAY,21,TRAIN,EW1,13566,33929
2025-12,WEEKDAY,19,TRAIN,NS20,61341,35788
2025-12,WEEKENDS/HOLIDAY,19,TRAIN,CC17/TE9,1929,2483
2025-12,WEEKENDS/HOLIDAY,11,TRAIN,SW2,3286,2299
2025-12,WEEKENDS/HOLIDAY,18,TRAIN,SW6,1221,1673
2025-12,WEEKDAY,18,TRAIN,TE19,70466,7217
2025-12,WEEKDAY,15,TRAIN,DT5,12770,13135
2025-12,WEEKDAY,9,TRAIN,PW7,4365,2243
2025-12,WEEKENDS/HOLIDAY,6,TRAIN,EW28,11129,2080
2025-12,WEEKENDS/HOLIDAY,11,TRAIN,EW20,6595,4437
2025-12,WEEKENDS/HOLIDAY,8,TRAIN,PW4,1623,877
2025-12,WEEKENDS/HOLIDAY,10,TRAIN,PE3,3682,2295
2025-12,WEEKDAY,15,TRAIN,DT27,7254,7172
2025-12,WEEKDAY,8,TRAIN,CG2,13009,31353
2025-12,WEEKDAY,15,TRAIN,DT20,4657,5620
2025-12,WEEKDAY,19,TRAIN,SE3,1907,7559
2025-12,WEEKENDS/HOLIDAY,13,TRAIN,NS10,17514,12479
2025-12,WEEKDAY,16,TRAIN,EW9,18636,18890
2025-12,WEEKENDS/HOLIDAY,16,TRAIN,EW8/CC9,34068,29203
2025-12,WEEKDAY,23,TRAIN,NS10,4466,25779
2025-12,WEEKDAY,18,TRAIN,TE12,11814,5522
2025-12,WEEKDAY,14,TRAIN,BP12,2068,1929
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,PE7,2064,1341
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,CC19/DT9,1065,999
2025-12,WEEKENDS/HOLIDAY,8,TRAIN,EW31,1903,2401
2025-12,WEEKDAY,7,TRAIN,DT30,27450,4727
2025-12,WEEKDAY,8,TRAIN,TE14/NS22,22145,119928
2025-12,WEEKDAY,14,TRAIN,DT20,4543,6153
2025-12,WEEKENDS/HOLIDAY,10,TRAIN,NS19,18965,12906
2025-12,WEEKDAY,21,TRAIN,NS27/CE2/TE20,4961,5716
2025-12,WEEKENDS/HOLIDAY,10,TRAIN,CC20,2605,1879
2025-12,WEEKDAY,16,TRAIN,CC24,40108,9716
2025-12,WEEKDAY,10,TRAIN,SE3,3985,1206
2025-12,WEEKDAY,6,TRAIN,EW23,44737,41179
2025-12,WEEKENDS/HOLIDAY,15,TRAIN,EW24/NS1,41275,37763
2025-12,WEEKDAY,5,TRAIN,PE5,2200,84
2025-12,WEEKENDS/HOLIDAY,8,TRAIN,NE7/DT12,6278,11645
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,SW8,206,931
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,PW5,5,333
2025-12,WEEKDAY,17,TRAIN,TE6,11947,20509
2025-12,WEEKENDS/HOLIDAY,16,TRAIN,TE24,1246,1600
2025-12,WEEKENDS/HOLIDAY,19,TRAIN,NE1/CC29,45090,20177
2025-12,WEEKDAY,15,TRAIN,NS20,52573,32771
2025-12,WEEKDAY,12,TRAIN,NE5,12071,16018
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,DT22,307,304
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,EW23,13785,14010
2025-12,WEEKENDS/HOLIDAY,9,TRAIN,BP7,559,284
2025-12,WEEKDAY,23,TRAIN,DT4,148,1361
2025-12,WEEKDAY,20,TRAIN,TE19,15340,2582
2025-12,WEEKDAY,6,TRAIN,CC24,885,19983
2025-12,WEEKDAY,23,TRAIN,TE26,2576,3129
2025-12,WEEKDAY,7,TRAIN,PW2,24,147
2025-12,WEEKDAY,19,TRAIN,DT5,17469,29706
2025-12,WEEKDAY,23,TRAIN,TE1,535,1378
2025-12,WEEKENDS/HOLIDAY,16,TRAIN,DT20,3111,2715
2025-12,WEEKDAY,20,TRAIN,DT8,2026,2777
2025-12,WEEKDAY,8,TRAIN,CC20,11995,7346
2025-12,WEEKDAY,21,TRAIN,NS28,806,1035
2025-12,WEEKDAY,22,TRAIN,SW5,3456,7195
2025-12,WEEKDAY,10,TRAIN,BP11,3989,1466
2025-12,WEEKDAY,0,TRAIN,TE22,6463,132
2025-12,WEEKDAY,22,TRAIN,TE13,3452,2475
2025-12,WEEKENDS/HOLIDAY,20,TRAIN,NE1/CC29,46931,12715
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,NS10,359,4099
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,DT17,2177,1119
2025-12,WEEKENDS/HOLIDAY,13,TRAIN,NE1/CC29,19916,38068
2025-12,WEEKDAY,5,TRAIN,CC11,1467,1208
2025-12,WEEKENDS/HOLIDAY,10,TRAIN,DT6,2912,1476
2025-12,WEEKDAY,14,TRAIN,PW6,1384,1349
2025-12,WEEKDAY,8,TRAIN,PE7,9608,2477
2025-12,WEEKDAY,6,TRAIN,EW16/NE3/TE17,9413,39106
2025-12,WEEKDAY,7,TRAIN,CC11,13958,60587
2025-12,WEEKENDS/HOLIDAY,10,TRAIN,DT23,1056,1901
2025-12,WEEKENDS/HOLIDAY,5,TRAIN,EW12/DT14,848,134
2025-12,WEEKDAY,12,TRAIN,TE26,13288,14452
2025-12,WEEKENDS/HOLIDAY,19,TRAIN,TE23,1426,1898
2025-12,WEEKENDS/HOLIDAY,5,TRAIN,EW2/DT32,2218,483
2025-12,WEEKENDS/HOLIDAY,23,TRAIN,NS11,2338,14051
2025-12,WEEKENDS/HOLIDAY,18,TRAIN,NS24/NE6/CC1,26967,21320
2025-12,WEEKDAY,0,TRAIN,EW21/CC22,383,1065
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,PE6,3253,2906
2025-12,WEEKENDS/HOLIDAY,19,TRAIN,BP9,655,1055
2025-12,WEEKDAY,10,TRAIN,DT31,9201,4404
2025-12,WEEKDAY,10,TRAIN,EW16/NE3/TE17,29699,40199
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,PW2,32,1
2025-12,WEEKDAY,5,TRAIN,DT25,714,275
2025-12,WEEKDAY,18,TRAIN,DT21,22366,16927
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,DT20,2155,2640
2025-12,WEEKDAY,13,TRAIN,SW3,2136,2168
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,CC7,1207,2809
2025-12,WEEKENDS/HOLIDAY,19,TRAIN,CC19/DT9,3668,2415
2025-12,WEEKDAY,7,TRAIN,DT22,18432,9330
2025-12,WEEKENDS/HOLIDAY,16,TRAIN,CC11,8424,4809
2025-12,WEEKDAY,19,TRAIN,NS18,15390,24924
2025-12,WEEKDAY,0,TRAIN,TE23,3051,335
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,CC14,2983,2490
2025-12,WEEKDAY,19,TRAIN,DT31,8296,22915
2025-12,WEEKDAY,5,TRAIN,SW1,167,182
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,NS2,12146,11935
2025-12,WEEKDAY,20,TRAIN,DT4,663,3088
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,NS19,9913,6279
2025-12,WEEKENDS/HOLIDAY,20,TRAIN,EW19,3871,7470
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,EW16/NE3/TE17,5307,10841
2025-12,WEEKENDS/HOLIDAY,20,TRAIN,PW5,662,2926
2025-12,WEEKDAY,11,TRAIN,EW28,25030,11733
2025-12,WEEKDAY,15,TRAIN,CC7,4732,5563
2025-12,WEEKDAY,9,TRAIN,NE15,40283,9620
2025-12,WEEKENDS/HOLIDAY,15,TRAIN,SE5,988,1051
2025-12,WEEKDAY,13,TRAIN,NS12,17655,14671
2025-12,WEEKDAY,8,TRAIN,PW4,8431,2886
2025-12,WEEKDAY,18,TRAIN,NS4/BP1,66797,118040
2025-12,WEEKENDS/HOLIDAY,5,TRAIN,DT25,130,26
2025-12,WEEKENDS/HOLIDAY,21,TRAIN,TE27,934,2963
2025-12,WEEKDAY,11,TRAIN,DT23,3633,3457
2025-12,WEEKDAY,8,TRAIN,EW9,47033,32806
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,CC8,1682,2723
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,CC17/TE9,2879,1863
2025-12,WEEKDAY,17,TRAIN,TE24,4076,4846
2025-12,WEEKENDS/HOLIDAY,18,TRAIN,EW18,7975,7577
2025-12,WEEKDAY,6,TRAIN,BP8,2610,2267
2025-12,WEEKENDS/HOLIDAY,16,TRAIN,BP2,960,927
2025-12,WEEKENDS/HOLIDAY,13,TRAIN,NE5,4821,6427
2025-12,WEEKDAY,21,TRAIN,NE10,8726,18946
2025-12,WEEKENDS/HOLIDAY,23,TRAIN,BP10,70,497
2025-12,WEEKENDS/HOLIDAY,16,TRAIN,CC24,4312,2353
2025-12,WEEKENDS/HOLIDAY,8,TRAIN,CC11,1412,2423
2025-12,WEEKENDS/HOLIDAY,21,TRAIN,TE16,2283,4711
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,CC11,1045,1684
2025-12,WEEKDAY,6,TRAIN,EW30,2357,11039
2025-12,WEEKDAY,6,TRAIN,NS19,26137,17314
2025-12,WEEKDAY,18,TRAIN,EW25,15789,40439
2025-12,WEEKDAY,6,TRAIN,CC25,3941,8408
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,BP6/DT1,19404,13839
2025-12,WEEKDAY,21,TRAIN,CG2,29254,13253
2025-12,WEEKDAY,14,TRAIN,NE18,12265,11468
2025-12,WEEKDAY,19,TRAIN,NS27/CE2/TE20,14737,5285
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,CC19/DT9,4077,3946
2025-12,WEEKDAY,21,TRAIN,BP2,737,3601
2025-12,WEEKENDS/HOLIDAY,6,TRAIN,CC17/TE9,1001,770
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,EW17,11553,10929
2025-12,WEEKENDS/HOLIDAY,23,TRAIN,DT21,1621,1311
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,EW12/DT14,426,615
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,EW29,3953,16391
2025-12,WEEKDAY,10,TRAIN,PW1,882,2588
2025-12,WEEKDAY,20,TRAIN,CC12,4259,9040
2025-12,WEEKDAY,23,TRAIN,CC16,792,2118
2025-12,WEEKENDS/HOLIDAY,20,TRAIN,TE27,1294,3208
2025-12,WEEKENDS/HOLIDAY,21,TRAIN,SE1,550,2406
2025-12,WEEKENDS/HOLIDAY,23,TRAIN,CC14,223,741
2025-12,WEEKDAY,9,TRAIN,EW33,4877,4536
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,DT28,5352,2565
2025-12,WEEKDAY,13,TRAIN,DT13,15133,12303
2025-12,WEEKDAY,9,TRAIN,TE8,11058,11404
2025-12,WEEKENDS/HOLIDAY,11,TRAIN,EW10,5793,5157
2025-12,WEEKDAY,15,TRAIN,NS18,11203,12921
2025-12,WEEKDAY,18,TRAIN,EW21/CC22,97751,43077
2025-12,WEEKDAY,7,TRAIN,TE13,1764,6834
2025-12,WEEKENDS/HOLIDAY,15,TRAIN,NS17/CC15,11526,7884
2025-12,WEEKENDS/HOLIDAY,8,TRAIN,DT24,2363,1226
2025-12,WEEKDAY,7,TRAIN,TE27,11265,2168
2025-12,WEEKDAY,19,TRAIN,NE10,18971,26854
2025-12,WEEKENDS/HOLIDAY,20,TRAIN,EW17,7383,10705
2025-12,WEEKDAY,9,TRAIN,NE5,5450,41305
2025-12,WEEKENDS/HOLIDAY,6,TRAIN,PW1,13,155
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,DT27,3893,3274
2025-12,WEEKDAY,21,TRAIN,CC11,17734,9366
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,BP7,102,338
2025-12,WEEKENDS/HOLIDAY,8,TRAIN,EW11,5056,5767
2025-12,WEEKENDS/HOLIDAY,13,TRAIN,TE16,3651,3354
2025-12,WEEKENDS/HOLIDAY,16,TRAIN,CG1/DT35,11277,10593
2025-12,WEEKENDS/HOLIDAY,8,TRAIN,DT17,863,2555
2025-12,WEEKENDS/HOLIDAY,16,TRAIN,NE5,6130,7090
2025-12,WEEKDAY,0,TRAIN,DT17,6681,297
2025-12,WEEKENDS/HOLIDAY,19,TRAIN,NS28,2264,693
2025-12,WEEKENDS/HOLIDAY,23,TRAIN,PE4,154,458
2025-12,WEEKENDS/HOLIDAY,9,TRAIN,DT21,2448,3318
2025-12,WEEKDAY,11,TRAIN,NS5,29482,14372
2025-12,WEEKENDS/HOLIDAY,8,TRAIN,SE5,1139,390
2025-12,WEEKENDS/HOLIDAY,6,TRAIN,DT31,2004,706
2025-12,WEEKENDS/HOLIDAY,23,TRAIN,SW7,55,650
2025-12,WEEKENDS/HOLIDAY,8,TRAIN,EW1,10748,5046
2025-12,WEEKDAY,12,TRAIN,NS10,37584,23156
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,TE26,1425,1576
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,DT24,850,3097
2025-12,WEEKDAY,13,TRAIN,CC10/DT26,16259,16060
2025-12,WEEKDAY,17,TRAIN,EW15,108392,30812
2025-12,WEEKDAY,0,TRAIN,NS3,354,3368
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,NS13,785,4527
2025-12,WEEKDAY,19,TRAIN,TE24,3263,5891
2025-12,WEEKENDS/HOLIDAY,18,TRAIN,BP6/DT1,16658,23802
2025-12,WEEKDAY,14,TRAIN,DT3,4930,4944
2025-12,WEEKENDS/HOLIDAY,6,TRAIN,TE22,97,363
2025-12,WEEKENDS/HOLIDAY,6,TRAIN,TE3,2097,2408
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,CC20,2839,1868
2025-12,WEEKDAY,8,TRAIN,DT25,11737,11762
2025-12,WEEKDAY,8,TRAIN,TE4,9147,14741
2025-12,WEEKDAY,9,TRAIN,TE3,15111,8124
2025-12,WEEKDAY,7,TRAIN,PE2,14260,1877
2025-12,WEEKDAY,19,TRAIN,NS11,36652,95988
2025-12,WEEKDAY,13,TRAIN,SW6,3476,3057
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,NS15,1982,5434
2025-12,WEEKDAY,23,TRAIN,CC3,3632,1034
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,CC8,3198,2980
2025-12,WEEKDAY,15,TRAIN,TE25,2227,3178
2025-12,WEEKENDS/HOLIDAY,13,TRAIN,NS14,13604,10511
2025-12,WEEKENDS/HOLIDAY,19,TRAIN,NE8,26771,27143
2025-12,WEEKENDS/HOLIDAY,6,TRAIN,EW15,928,3288
2025-12,WEEKENDS/HOLIDAY,10,TRAIN,NE18,4843,5031
2025-12,WEEKENDS/HOLIDAY,18,TRAIN,CC4/DT15,14157,11536
2025-12,WEEKDAY,16,TRAIN,PW7,3311,3722
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,EW14/NS26,155,52
2025-12,WEEKENDS/HOLIDAY,16,TRAIN,TE18,7349,5026
2025-12,WEEKENDS/HOLIDAY,18,TRAIN,EW4,5459,5867
2025-12,WEEKDAY,10,TRAIN,TE23,3318,1266
2025-12,WEEKDAY,23,TRAIN,NS28,576,501
2025-12,WEEKDAY,8,TRAIN,EW18,38992,52131
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,NS27/CE2/TE20,17,70
2025-12,WEEKDAY,15,TRAIN,BP3,3006,3538
2025-12,WEEKDAY,18,TRAIN,TE4,15884,10976
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,BP3,1634,1574
2025-12,WEEKENDS/HOLIDAY,23,TRAIN,NS16,3186,13896
2025-12,WEEKDAY,7,TRAIN,DT10,6154,3958
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,EW25,6124,5632
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,CC2,1782,2098
2025-12,WEEKENDS/HOLIDAY,13,TRAIN,DT7,1446,1358
2025-12,WEEKDAY,20,TRAIN,NE12/CC13,59049,76058
2025-12,WEEKDAY,17,TRAIN,EW31,30058,1859
2025-12,WEEKDAY,12,TRAIN,TE11,3992,2763
2025-12,WEEKDAY,14,TRAIN,SW6,2775,2978
2025-12,WEEKDAY,20,TRAIN,CC17/TE9,3721,7195
2025-12,WEEKENDS/HOLIDAY,17,TRAIN,DT20,3209,3093
2025-12,WEEKDAY,18,TRAIN,TE23,3976,6690
2025-12,WEEKENDS/HOLIDAY,18,TRAIN,BP12,919,1197
2025-12,WEEKENDS/HOLIDAY,21,TRAIN,PW5,444,2761
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,NS5,3901,13403
2025-12,WEEKENDS/HOLIDAY,11,TRAIN,NE9,12699,7625
2025-12,WEEKDAY,12,TRAIN,NE13,25706,19014
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,TE28,958,527
2025-12,WEEKDAY,8,TRAIN,DT5,38537,18368
2025-12,WEEKENDS/HOLIDAY,15,TRAIN,CC5,2435,2491
2025-12,WEEKENDS/HOLIDAY,6,TRAIN,NS23,988,2672
2025-12,WEEKENDS/HOLIDAY,17,TRAIN,EW11,10463,9342
2025-12,WEEKENDS/HOLIDAY,11,TRAIN,NE4/DT19,20168,38485
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,TE23,1147,1110
2025-12,WEEKDAY,22,TRAIN,CC7,3540,6881
2025-12,WEEKENDS/HOLIDAY,17,TRAIN,NS16,19787,23948
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,PE6,4325,2811
2025-12,WEEKENDS/HOLIDAY,15,TRAIN,EW22,2020,2389
2025-12,WEEKENDS/HOLIDAY,17,TRAIN,NS10,18328,16957
2025-12,WEEKENDS/HOLIDAY,23,TRAIN,SE2,127,1550
